review_id,sentence_id,Time,sentence_type,sentence
510,3797,09-08-2016 00:00,s,"""anonymous"""
510,3798,09-08-2016 00:00,p,"""work enviromment is supportive and all the ppl are very friendly as well as support staff. no issues at all."""
510,3799,09-08-2016 00:00,c,"""petty politics, pay, no growth, these are some of the issues, others are favoritism and stuff. thoough these are common in most of the companies but here it is a bit higher"""
536,3801,09-08-2016 00:00,s,"""TRMS- No work life balance and pathetic management"""
536,3802,09-08-2016 00:00,p,"""-no dress code. -starting salary good for freshers."""
536,3803,09-08-2016 00:00,c,"""-No work life balance. - Overtime all day even on week off. -Poor hike. -any day of week off and not saturday and sunday. - Should work in shifts and they change every 3 months. -Poor night shift allowance. -No home pick up during day. -Sickening food. food-poining cases 2 every week. -It's all about ""Show"". Nothing practical. -Management lies blatantly assuming employees are illiterates. …  r>-Clear false promises by management. -BPO like work culture. Show More"""
502,3805,10-08-2016 00:00,s,"""Great place ... but hectic"""
502,3806,10-08-2016 00:00,p,"""Peers are very strong Learning curve is awesome Great engineering practices Good benefits"""
509,3808,10-08-2016 00:00,s,"""Good till you are a winning horse.."""
509,3809,10-08-2016 00:00,p,"""Good compensation Good opportunity to rise"""
509,3810,10-08-2016 00:00,c,"""Strict performance based review Office politics"""
479,3812,11-08-2016 00:00,s,"""Associate Recruiter"""
479,3813,11-08-2016 00:00,p,"""Ownership Smart folks to work with Challenging work assignments"""
480,3815,11-08-2016 00:00,s,"""Work atmosphere"""
480,3816,11-08-2016 00:00,p,"""You'll have fast growth in this organisation. This the best thing."""
480,3817,11-08-2016 00:00,c,"""Salaries would not be as expected"""
505,3819,11-08-2016 00:00,s,"""Descent Company to Work"""
505,3820,11-08-2016 00:00,p,"""Good work life balance Awesome Perks"""
507,3822,11-08-2016 00:00,s,"""Good company but not for Employees"""
507,3823,11-08-2016 00:00,p,"""Everything in company will be in a organized way which includes admin, transport, food, leave policy, cab, wfh at times."""
507,3824,11-08-2016 00:00,c,"""Everything else is done unplanned, no job security, you not even know what plan your manager has on you until he tells in review. They can change the review like anything unexpected. No growth for seniors or sincere people and worst management politics. Favoritism will play the role in your career. HR will go on hands with your managers and you can't believe them as well."""
478,3826,12-08-2016 00:00,s,"""Lives upto it's reputation"""
478,3827,12-08-2016 00:00,p,"""1.Best growth 2.Managers are employer friendly 3.Work environment is awesome"""
503,3829,13-08-2016 00:00,s,"""GOOD COMPANY"""
503,3830,13-08-2016 00:00,p,"""it is best place to work and wok life is balanced all should chose to work here .it is pleased to work with these people and very good compant"""
476,3832,14-08-2016 00:00,s,"""Safety Officer"""
476,3833,14-08-2016 00:00,p,"""Very dynamic work environment,Safety is culture .Very supportive management ."""
476,3834,14-08-2016 00:00,c,"""Overtime work,Less effort on training and development"""
475,3836,15-08-2016 00:00,s,"""Great company to work"""
475,3837,15-08-2016 00:00,p,"""One of the best working environments I had ever been. No work pressure"""
474,3839,16-08-2016 00:00,s,"""Digital specialist"""
474,3840,16-08-2016 00:00,p,"""The management is fun. You can grow professionally very swiftly if you play the right cards. So many different teams to work with. You socialize with a lot of cool people."""
474,3841,16-08-2016 00:00,c,"""The training and development processes for the under performing employees has apparently worsened. It has gone down drastically."""
500,3843,16-08-2016 00:00,s,"""Team Lead"""
500,3844,16-08-2016 00:00,p,"""Great for trying out new things. Management is very keen on delivering results and are not rigid in the method of achieving it. Since the emphasis is on delivering results, you will naturally build the inclination to look out for solution-oriented approach."""
473,3846,17-08-2016 00:00,s,"""ultimate company to work"""
473,3847,17-08-2016 00:00,p,"""good salary and promotions . learning environment"""
473,3848,17-08-2016 00:00,c,"""stressful job high work load very competitive"""
472,3850,18-08-2016 00:00,s,"""Great"""
472,3851,18-08-2016 00:00,p,"""Great company Great benefits Tedious work Low Pay compared to their profitability Disappointing that they have the opportunity to be so much more, however it is next to impossible to be able to move up within the company as a Baby Boomer"""
472,3852,18-08-2016 00:00,c,"""I loved working there, they treat you like family, accepted my kids as part of their family and treat their employees amazingly. I would recommend this place to others in a heartbeat and would go back to working there if the opportunity presented itself."""
483,3854,18-08-2016 00:00,s,"""Transnational Risk Investigator"""
483,3855,18-08-2016 00:00,p,"""Easy Job, Most process withing TRMS expect you to learn an SOP and adhere to it, better the adherence better will be your metrics. Lots of opportunities for doing OVERTIME, Overtime corresponds into 2 hours of extra hourly pay paid twice the normal hourly pay. one can do a maximum of 20 hours of overtime a week roughly 80 hours a month. This corresponds into some of the investigators making almost 2 times thei …  r monthly pay a month. Show More"""
483,3856,18-08-2016 00:00,c,"""Job becomes increasingly monotonous, Overtime the middle management has been hired from BPO or ITES companies and the TRMS has increasingly shifted its operations into a more Call Centre atmosphere. This has resulted in poor worklife, the once famed work hard have fun moto is now just work hard and adhere to your rules. Very little scope of the current job translating into useful experience elsewhere, job is p …  rimarily restricted to amazon and can be only used mostly in other E commerce companies Show More"""
466,3858,19-08-2016 00:00,s,"""AMAZON.IN"""
466,3859,19-08-2016 00:00,p,"""Great working environment and colleagues are very friendly."""
470,3861,19-08-2016 00:00,s,"""associate"""
470,3862,19-08-2016 00:00,p,"""Environment Culture Timings Shifts Development"""
496,3864,19-08-2016 00:00,s,"""Dissapointed"""
496,3865,19-08-2016 00:00,p,"""Great Facilities Great Pay Great Work Culture"""
492,3867,20-08-2016 00:00,s,"""good company"""
492,3868,20-08-2016 00:00,p,"""i think it is good in my experience"""
464,3870,21-08-2016 00:00,s,"""Workplace Review"""
464,3871,21-08-2016 00:00,p,"""Company shows full confidence in employees Dynamically changing industry High impact job Firm believer in its principles"""
481,3873,21-08-2016 00:00,s,"""Aggressive"""
481,3874,21-08-2016 00:00,p,"""Good support system - People will help anything regarding work & infrastructure is of first class. Friendly environment"""
481,3875,21-08-2016 00:00,c,"""Very aggressive- always need to run behind targets HR policies If someone wants to grow, he/she needs to slog 12-15 hours and also work on weekends."""
452,3877,22-08-2016 00:00,s,"""Good experience. Too much demand for the job. Very interesting profile to work. Very good extra allowances."""
452,3878,22-08-2016 00:00,p,"""Informal Organization High growth opportunity Good Salary Good Extras Free work flow Interesting work No hierarchy No dress code Lively work floor Good transport"""
462,3880,22-08-2016 00:00,s,"""Amazon"""
462,3881,22-08-2016 00:00,p,"""Nice to work, Compensation and benefits are good"""
462,3882,22-08-2016 00:00,c,"""Work life balance Favoritism management work pressure no innovation"""
459,3884,24-08-2016 00:00,s,"""HRBP"""
459,3885,24-08-2016 00:00,p,"""Great workplace, plenty of scope for innovation and growth, emphasis on leadership principles"""
435,3887,25-08-2016 00:00,s,"""Customer service associate"""
435,3888,25-08-2016 00:00,p,"""It's been 3 months I'm working with amazon the thing I feel good are, Best working environment. Good pay scale. Good growth opportunities."""
435,3889,25-08-2016 00:00,c,"""I have not found any cons till now at least."""
455,3891,25-08-2016 00:00,s,"""Good"""
455,3892,25-08-2016 00:00,p,"""I had good experience through amazone... They deliver products too fast n original"""
455,3893,25-08-2016 00:00,c,"""I want make my experience better So i can make proud for company I love to do that"""
456,3895,25-08-2016 00:00,s,"""Marketing Manager"""
456,3896,25-08-2016 00:00,p,"""Nice company to work for. Ample Opportunities."""
456,3897,25-08-2016 00:00,c,"""Not Sure about it. It is a great place to work."""
457,3899,25-08-2016 00:00,s,"""good work environment"""
457,3900,25-08-2016 00:00,p,"""good work environment proper breaks Colleagues are very good"""
458,3902,25-08-2016 00:00,s,"""buyer risk investigator"""
458,3903,25-08-2016 00:00,p,"""- good working environment - structured organization/hierarchy - free transport to work place for l3 employees - fun activities during peak"""
458,3904,25-08-2016 00:00,c,"""-different shift timings -rotational shifts every 3 months -week offs on week days (eg: fri,sat/tues,thur) -food in cafeteria -"""
482,3906,25-08-2016 00:00,s,"""working @ amazon"""
482,3907,25-08-2016 00:00,p,"""Amazon has a ver good work culture"""
482,3908,25-08-2016 00:00,c,"""salary and other perks are very low"""
453,3910,26-08-2016 00:00,s,"""good"""
453,3911,26-08-2016 00:00,p,"""free work enviroment. and young employee crowd"""
453,3912,26-08-2016 00:00,c,"""pay less compared to others"""
454,3914,26-08-2016 00:00,s,"""Culture"""
454,3915,26-08-2016 00:00,p,"""Entrepreneurial culture, highly talented folks to work with"""
477,3917,27-08-2016 00:00,s,"""Good start to your career"""
477,3918,27-08-2016 00:00,p,"""- Good place to learn work culture - Generally get to have fun - Great company to have on your CV - Managers encourage initiatives"""
451,3920,28-08-2016 00:00,s,"""A peaceful place to work"""
451,3921,28-08-2016 00:00,p,"""The environment is crazy. It feels so homely in here."""
512,3923,28-08-2016 00:00,s,"""Unfit to be a company"""
512,3924,28-08-2016 00:00,p,"""Nothing to share as pros for this company. I wouldn't recommend to join this company if you are joining L4 and below"""
512,3925,28-08-2016 00:00,c,"""1. Zero Work Life Balance 2. No Recognition 3. Blaming Work Culture 4. Complete Top - Down Approach 5. No respect for L4 Managers; treated like slaves"""
450,3927,29-08-2016 00:00,s,"""Good"""
450,3928,29-08-2016 00:00,p,"""Good growth in all aspects"""
450,3929,29-08-2016 00:00,c,"""Working on holidays.. Though we get good benefits"""
440,3931,30-08-2016 00:00,s,"""Business Analyst"""
440,3932,30-08-2016 00:00,p,"""Freedom to explore, highly motivated individuals, fast paced work culture. High standards of average intellect of colleagues which is fulfilling in the long run."""
446,3934,30-08-2016 00:00,s,"""Good Company"""
446,3935,30-08-2016 00:00,p,"""Excellent work culture, great people"""
448,3937,30-08-2016 00:00,s,"""Good for Starters"""
448,3938,30-08-2016 00:00,p,"""One of best company in the world. Good Pay & Benefits Excellent Culture No Politics"""
439,3940,31-08-2016 00:00,s,"""Best place to work"""
439,3941,31-08-2016 00:00,p,"""excellent work culture, on time salaries, good bonus"""
441,3943,31-08-2016 00:00,s,"""Retail Associate"""
441,3944,31-08-2016 00:00,p,"""good work culture and compensation"""
441,3945,31-08-2016 00:00,c,"""nothing. its one of the best place to work"""
442,3947,31-08-2016 00:00,s,"""Amazon.com"""
442,3948,31-08-2016 00:00,p,"""Good work-life balance. Good pay packages."""
442,3949,31-08-2016 00:00,c,"""Work can be hectic at times."""
443,3951,31-08-2016 00:00,s,"""Amazing work place"""
443,3952,31-08-2016 00:00,p,"""Casual work culture, no time restriction just complete the work in given deadline, have amazing internal tools for you to work with, can learn a lot in very short time,"""
444,3954,31-08-2016 00:00,s,"""Customer Service Associate"""
444,3955,31-08-2016 00:00,p,"""Great place to work....and a good opportunity to grow if you are well known in the organization"""
465,3957,01-09-2016 00:00,s,"""Bad middle managers are whats giving Amazon its bad reputation"""
465,3958,01-09-2016 00:00,p,"""- Peers are very smart - ""Leadership Principles"" are good guidelines - There's an atmosphere of ""getting things done"""
465,3959,01-09-2016 00:00,c,"""- If you get stuck with the wrong manager, it could make your work tedious - The term ""work-life balance"" is treated like its the worst thing in the world"""
468,3961,01-09-2016 00:00,s,"""Hectic and Stressed work life"""
468,3962,01-09-2016 00:00,p,"""Salary Transportation facilities Good career growth"""
468,3963,01-09-2016 00:00,c,"""Lot of pressure Sometimes we are asked to work for 14 hours a day which is ridiculous Seniors and managers dominate a lot Poor worklife balance"""
438,3965,02-09-2016 00:00,s,"""Work Culture"""
438,3966,02-09-2016 00:00,p,"""You will work with the finest people in industry , you will learn things much faster than anywhere else, you will be valued employee , you will get product ownership. They will trust you as if you will be honored to your work"""
438,3967,02-09-2016 00:00,c,"""They do not provide any goodies , you can only redeem your stock after 4 years. you must go through all policy training"""
469,3969,02-09-2016 00:00,s,"""good company but full of politics"""
469,3970,02-09-2016 00:00,p,"""Good company Employee friendly and good career growth."""
469,3971,02-09-2016 00:00,c,"""Full of politics Preference is given to Delhi employees"""
437,3973,03-09-2016 00:00,s,"""Amazon jobs"""
437,3974,03-09-2016 00:00,p,"""The best reason is service is good so customers will be satisfied and complaints are nil so stress is nil"""
437,3975,03-09-2016 00:00,c,"""I'm not aware of the downsides in amazon...once I'm experienced i can analyze something"""
434,3977,04-09-2016 00:00,s,"""Fast paced"""
434,3978,04-09-2016 00:00,p,"""Great quality devs Keen on quality Great scope for automation Good brand to have on your resume"""
436,3980,04-09-2016 00:00,s,"""Awesome place to work"""
436,3981,04-09-2016 00:00,p,"""Good place to learn and grow Great work culture Good work life balance Cool management"""
436,3982,04-09-2016 00:00,c,"""Pay and hikes needs improvement"""
461,3984,04-09-2016 00:00,s,"""Great company to know about the business"""
461,3985,04-09-2016 00:00,p,"""great Work culture. Good facilities. and comfortable shifts"""
461,3986,04-09-2016 00:00,c,"""Average salary.. Low night shift allowance"""
433,3988,06-09-2016 00:00,s,"""Listing Creation Specialist"""
433,3989,06-09-2016 00:00,p,"""Amazing people to work with Many opportunities Work Life Balance Fun and challenging environment"""
463,3991,06-09-2016 00:00,s,"""sdf"""
463,3992,06-09-2016 00:00,p,"""good environment , opportunity to learn"""
426,3994,08-09-2016 00:00,s,"""Very nice work culture"""
426,3995,08-09-2016 00:00,p,"""Nice environnment for working, to learn new technology."""
429,3997,08-09-2016 00:00,s,"""Good place to learn"""
429,3998,08-09-2016 00:00,p,"""Flexible timings and ability to WFH. Good money. Opportunities to easily move within the company. Good learning opportunities and high level of ownership."""
430,4000,08-09-2016 00:00,s,"""App Engg"""
430,4001,08-09-2016 00:00,p,"""freedom to directly interact with users. Everything is based on Leadership principles. You would start using in in day to day life also"""
427,4003,09-09-2016 00:00,s,"""Data Engineer"""
427,4004,09-09-2016 00:00,p,"""It gives great flexibility to work around the world without any restrictions. It gives you great environment to work."""
424,4006,11-09-2016 00:00,s,"""Device Associate"""
424,4007,11-09-2016 00:00,p,"""The best place to start your career."""
424,4008,11-09-2016 00:00,c,"""Salary offered is a bit low."""
425,4010,11-09-2016 00:00,s,"""Opportunities to grow"""
425,4011,11-09-2016 00:00,p,"""Tremendous opportunities to grow as a software engineer due to the global engineering top class talent pool available at ease. You can be rest assured to get to learn and best professional development opportunities."""
425,4012,11-09-2016 00:00,c,"""There are many other responsibilities which are imposed on SDE's shoulders. Due to this lot of SDEs time goes wasted in other tasks which are note helpful in growing them to become a better engineer."""
422,4014,12-09-2016 00:00,s,"""Head"""
422,4015,12-09-2016 00:00,p,"""Good place to work in India. Nothing to complain on the work place. People around are very supportive in understanding the problems and solutions."""
422,4016,12-09-2016 00:00,c,"""Work pressure is high but Good place to work in India. Nothing to complain on the work place. People around are very supportive in understanding the problems and solutions."""
418,4018,13-09-2016 00:00,s,"""Good company"""
418,4019,13-09-2016 00:00,p,"""Good company , good culture"""
418,4020,13-09-2016 00:00,c,"""A bit aggressive and too much documentation"""
419,4022,13-09-2016 00:00,s,"""Overall Good"""
419,4023,13-09-2016 00:00,p,"""Good work life balance (Also depends on the team you are in). Opportunities to switch teams once in 2 years"""
419,4024,13-09-2016 00:00,c,"""If you are in the wrong team, you can blame fate for it and prepare to slog."""
421,4026,13-09-2016 00:00,s,"""Nice place to learn"""
421,4027,13-09-2016 00:00,p,"""Flexible timings,work from home"""
421,4028,13-09-2016 00:00,c,"""Sometimes you will be called at weekends"""
449,4030,13-09-2016 00:00,s,"""Average experience"""
449,4031,13-09-2016 00:00,p,"""Good opportunity to work on scalable systems."""
417,4033,14-09-2016 00:00,s,"""test engineer at saky technologies"""
417,4034,14-09-2016 00:00,p,"""i like amazon so much and i want to work in the growth of the organization"""
417,4035,14-09-2016 00:00,c,"""work shifts transport interview cracking rules of organisation"""
420,4037,14-09-2016 00:00,s,"""Customer service - Digital"""
420,4038,14-09-2016 00:00,p,"""Good work environment, Leave policy in regular days, Transport, Growth Scope"""
445,4040,14-09-2016 00:00,s,"""Entry point into the world of Amazon."""
445,4041,14-09-2016 00:00,p,"""Easy work, chilled out workplace, freedom to explore."""
445,4042,14-09-2016 00:00,c,"""No growth, management exhibits favoritism. This role is a good entry point into Amazon but one must look for an internal movement as soon as possible and move on to a role that actually helps build your career."""
447,4044,14-09-2016 00:00,s,"""Good start for beginners, not so much for others"""
447,4045,14-09-2016 00:00,p,"""Good start for beginners, such as freshers and interns"""
415,4047,15-09-2016 00:00,s,"""Amazing culture"""
415,4048,15-09-2016 00:00,p,"""Amazon works on Ownership and Controllership Model"""
415,4049,15-09-2016 00:00,c,"""No Gym and Extra Curricular games No team building activities and frequent team outings"""
416,4051,15-09-2016 00:00,s,"""okish"""
416,4052,15-09-2016 00:00,p,"""good salary, cab option, chances to move to Seattle easily"""
416,4053,15-09-2016 00:00,c,"""too much work load in most teams."""
412,4055,16-09-2016 00:00,s,"""amazon"""
412,4056,16-09-2016 00:00,p,"""perfect work life balance environment"""
412,4057,16-09-2016 00:00,c,"""no cons. perfect working environment"""
413,4059,16-09-2016 00:00,s,"""Best"""
413,4060,16-09-2016 00:00,p,"""Good Company To work at , So i decided to join this and i suggest you should also join"""
413,4061,16-09-2016 00:00,c,"""In working here i did not find any cons here , you will enjoy working here"""
414,4063,16-09-2016 00:00,s,"""feedback"""
414,4064,16-09-2016 00:00,p,"""meritocratic and data driven organisation"""
410,4066,17-09-2016 00:00,s,"""Excellent Place to Be"""
410,4067,17-09-2016 00:00,p,"""- Knowledgable Colleagues - World class peer group - Working on the Latest technologies - Internal transfer possible between teams - Highly impactful work"""
410,4068,17-09-2016 00:00,c,"""- Work Pressure - People normally stay less than 2 years - Late night issue fixes"""
411,4070,17-09-2016 00:00,s,"""Experience"""
411,4071,17-09-2016 00:00,p,"""The provide absolute Autonomy and Empowerment"""
411,4072,17-09-2016 00:00,c,"""The nature of work is very Unstructured"""
408,4074,18-09-2016 00:00,s,"""Awesome place to work"""
408,4075,18-09-2016 00:00,p,"""work culture, friendly atmosphere, pay"""
409,4077,18-09-2016 00:00,s,"""A best place to earn good money"""
409,4078,18-09-2016 00:00,p,"""Very friendly management and one can have a little good corporate exposure by working in Amazon. Though in peak season work is more but it is fun."""
409,4079,18-09-2016 00:00,c,"""Very good possibility that one would get stuck in that company with no growth."""
399,4081,20-09-2016 00:00,s,"""Amazing learning and experience"""
399,4082,20-09-2016 00:00,p,"""- There are a lot of career opportunities for you. It depends on you to make use of the wonderful career opportunities there. - The culture is good, the work timings are flexible compared to other companies."""
431,4084,21-09-2016 00:00,s,"""QA Engineer"""
431,4085,21-09-2016 00:00,p,"""Big brand, Big company, Goodies, outings"""
431,4086,21-09-2016 00:00,c,"""bad work culture, bad management, no growth, low payscale"""
404,4088,22-09-2016 00:00,s,"""UX Designer"""
404,4089,22-09-2016 00:00,p,"""Great mentors and culture. Good opportunities for learning. A lot of flexibility. They are genuinely interested in your growth."""
404,4090,22-09-2016 00:00,c,"""Work hours too many, but fun work. I think the hierarchy makes it less transparent. But that would be the case for any company. I think the Chennai campus could be made better."""
405,4092,22-09-2016 00:00,s,"""Best"""
405,4093,22-09-2016 00:00,p,"""The work stress will be less"""
406,4095,22-09-2016 00:00,s,"""Seller Support Associate"""
406,4096,22-09-2016 00:00,p,"""Firstly, the pay scale is comparatively high. There is a healthy competition within the teams which helps you get places."""
432,4098,22-09-2016 00:00,s,"""Ok company to work"""
432,4099,22-09-2016 00:00,p,"""good infrastructure Nice work culture Good scope for self improvement"""
432,4100,22-09-2016 00:00,c,"""bad bonus pay no social life heavy politics"""
428,4102,23-09-2016 00:00,s,"""Promotion"""
428,4103,23-09-2016 00:00,p,"""no promotion even after hard work and good performance."""
428,4104,23-09-2016 00:00,c,"""sallery is not fare as compare to work"""
401,4106,24-09-2016 00:00,s,"""transactions risk investigator"""
401,4107,24-09-2016 00:00,p,"""awesome place to work,has diversifying culture,any one will be respected to give out their opinion, has lot of freedom to project self views."""
401,4108,24-09-2016 00:00,c,"""no free food,has limited sodexo passes,diversified work timings."""
467,4110,24-09-2016 00:00,s,"""Customer Service Associate"""
467,4111,24-09-2016 00:00,p,"""Multi Culture Environment, Talented workforce"""
467,4112,24-09-2016 00:00,c,"""Hard to meet Matrices, Easy Termination"""
402,4114,25-09-2016 00:00,s,"""DevOps Engineer"""
402,4115,25-09-2016 00:00,p,"""Good place to work, Lot of leanring scope work culture"""
400,4117,27-09-2016 00:00,s,"""intern"""
400,4118,27-09-2016 00:00,p,"""i want to gain experience and knowledge abt jobs . im so curious to learn new things and im flexible"""
423,4120,27-09-2016 00:00,s,"""not so great - team dependent (developer)"""
423,4121,27-09-2016 00:00,p,"""mix of Intelligent and not so great people good salary"""
423,4122,27-09-2016 00:00,c,"""culture is not good. they are not cool abut the office timings work life balance is not good quality of work is bad"""
396,4124,29-09-2016 00:00,s,"""Excellent"""
396,4125,29-09-2016 00:00,p,"""Grt wrkn envrmnt and culture"""
397,4127,29-09-2016 00:00,s,"""QAE"""
397,4128,29-09-2016 00:00,p,"""Great culture Transport facilities Flexible timings ESOPS options"""
397,4129,29-09-2016 00:00,c,"""Growth can be a issue if not put into the right team"""
460,4131,29-09-2016 00:00,s,"""Absolutely horrifying experience"""
460,4132,29-09-2016 00:00,p,"""Money is good, initially. But if you stick around for more than two years, your salary actually reduces because the joining bonus component is missing."""
389,4134,30-09-2016 00:00,s,"""Analyst"""
389,4135,30-09-2016 00:00,p,"""Global outlook Cross platform experience Mentor ship Awesome teams to work with Ahead in technology"""
389,4136,30-09-2016 00:00,c,"""Long hours sometimes because of high work flow"""
384,4138,01-10-2016 00:00,s,"""Good as Heaven"""
384,4139,01-10-2016 00:00,p,"""Environment will be exactly as per their saying ""Work hard, have fun, make history"" 1. Fun filled 2. More learning 3. Best culture 4. Nice place especially for starters"""
384,4140,01-10-2016 00:00,c,"""1. Comparatively a bit low salary 2. Hike will be very normal"""
392,4142,01-10-2016 00:00,s,"""Senior analyst"""
392,4143,01-10-2016 00:00,p,"""Well known company .good working environment"""
393,4145,01-10-2016 00:00,s,"""Good work but slow progress"""
393,4146,01-10-2016 00:00,p,"""Technology available Support to develop Easy to learn"""
393,4147,01-10-2016 00:00,c,"""No vision Doing things old ways No one ready to adapt to new things Extremely political environment"""
382,4149,02-10-2016 00:00,s,"""Technical account manager"""
382,4150,02-10-2016 00:00,p,"""Open door environment, friendly team leaders and great mentors. Managers were also very helpful and the environment was very good to work under"""
383,4152,02-10-2016 00:00,s,"""productive and great place to work"""
383,4153,02-10-2016 00:00,p,"""Amazon today is one of the most successful companies in the world because here you will be given the golden opportunity to learn. It might not be the happiest place to be in like most of the tech companies but if you want to learn new things, we cannot suggest a better place to you than Amazon."""
385,4155,05-10-2016 00:00,s,"""Fun environment to work"""
385,4156,05-10-2016 00:00,p,"""Everybody are so cool to work with. Managers are Friendly Work Life Balance"""
386,4158,05-10-2016 00:00,s,"""Device accociate"""
386,4159,05-10-2016 00:00,p,"""Awesome place to work Good one to start your career Nice people , worth it"""
386,4160,05-10-2016 00:00,c,"""pay would be competitively less"""
407,4162,06-10-2016 00:00,s,"""Operations Manager"""
407,4163,06-10-2016 00:00,p,"""Relatively early and large scale of responsibilities, leading to a very steep learning curve. Significant amount of freedom to experiment."""
407,4164,06-10-2016 00:00,c,"""Terrible work life balance. Due to mandate of 10% headcount reduction every year constant and unhealthy pressure to prove yourself better than your peer. Far too many meetings bog down productive work. Close to zero investment in people development. HR as a horizontal wing is practically useless. There is a conflict of interest because people leaving can not be honest about their experiences. Massive experience of sy …  cophancy and nepotism Show More"""
381,4166,07-10-2016 00:00,s,"""good experience"""
381,4167,07-10-2016 00:00,p,"""best platform to work with"""
381,4168,07-10-2016 00:00,c,"""no help from management when it comes to leaves."""
379,4170,08-10-2016 00:00,s,"""csa"""
379,4171,08-10-2016 00:00,p,"""lot to learn fun activities in training"""
379,4172,08-10-2016 00:00,c,"""nothing as of now as I am very new to this company"""
375,4174,10-10-2016 00:00,s,"""Senior Catalog Quality Associate"""
375,4175,10-10-2016 00:00,p,"""amazing atmosphere. transparency at all levels"""
377,4177,10-10-2016 00:00,s,"""Good Company"""
377,4178,10-10-2016 00:00,p,"""1. Huge Visibility 2. A lot of opportunity. 3. Decent Salary in comparison to most of Indian Companies"""
378,4180,10-10-2016 00:00,s,"""Individual Contributor/Business Analyst"""
378,4181,10-10-2016 00:00,p,"""Lets us be very very vocal about any issue"""
371,4183,11-10-2016 00:00,s,"""Customer Sevice Associate"""
371,4184,11-10-2016 00:00,p,"""Amazon got very friendly and loving environment to work with. Managers, Leads , colleagues always there to help you out with your problem."""
376,4186,11-10-2016 00:00,s,"""Amazon review"""
376,4187,11-10-2016 00:00,p,"""Great work culture. Lots of roles and opportunities within the Organization."""
376,4188,11-10-2016 00:00,c,"""Ambiguity in roles is high, especially for new comers."""
372,4190,12-10-2016 00:00,s,"""nice environment"""
372,4191,12-10-2016 00:00,p,"""Global outlook Cross platform experience Lets us be very very vocal about any issue Global outlook Cross platform experience"""
372,4192,12-10-2016 00:00,c,"""Long hours sometimes because of high work flow motivation - should come from within Work life balance, If provide training some period of time, it good for new employees"""
366,4194,13-10-2016 00:00,s,"""amazon benefits"""
366,4195,13-10-2016 00:00,p,"""money, flexibility are the two main pros of this company. It has achieved great feats and will achieve more."""
370,4197,13-10-2016 00:00,s,"""Good Environment"""
370,4198,13-10-2016 00:00,p,"""Friendly behaviour by everyone especially managers, whole lot of fun stuff goes on in peak time form nov to jan. No work pressure for 6 months"""
370,4199,13-10-2016 00:00,c,"""bad food service, only 50 rs sodexo given per day. rotation shift is bad fgor health, very low package"""
367,4201,14-10-2016 00:00,s,"""customer service manager"""
367,4202,14-10-2016 00:00,p,"""give a good and friendly environment, greater learning opportunities, fun and enjoyment nature of emplyeees make the work to do with pleasure."""
367,4203,14-10-2016 00:00,c,"""not good food, less holidays, more pressure at times."""
368,4205,14-10-2016 00:00,s,"""Amazon"""
368,4206,14-10-2016 00:00,p,"""Work Culture is really great and so is Career Growth"""
363,4208,15-10-2016 00:00,s,"""It's nice place to work and grow ur carrier"""
363,4209,15-10-2016 00:00,p,"""Good work culture , no restrictions , to grow in any kind of role they will help u out moving latrelly inside the company"""
363,4210,15-10-2016 00:00,c,"""They need u all time I mean it's hard to get leaves and and for entry level employees they make u to work like hell there"""
365,4212,15-10-2016 00:00,s,"""Software Development Engineer Review"""
365,4213,15-10-2016 00:00,p,"""Greate place to start your career. Extremely high pace of software development. Good ownership of projects"""
394,4215,15-10-2016 00:00,s,"""Your hardwork will get you fired. Do wrong and grow. Customer service."""
394,4216,15-10-2016 00:00,p,"""1. Very good pay structure with very less deductibles. 2. Good transport as compared to other companies. 3. No dress code. 4. Eat and work simultaneously on your desk. 5. Very good work culture with good respect. People are friendly and help you so much in your work. 6. Awesome facility staff. Maintaining clean washrooms with tissue papers which other companies won't even keep tissue papers 7. Good  …  amount of leaves. 8. Swap option for the shift. Show More"""
394,4217,15-10-2016 00:00,c,"""1. Zero work life balance. 2. Long term work like 5 years can add to building up serious physical / mental health issues when you are a consistent performer. 3. Managers are given so much work that they can hardly help their team members in growth. 4. As you go up and you cannot avail leaves then they trap you to kick you out. 5. After a year of hardwork, there will be a Post Peak Party and that to just f …  or 4-5 hours. Not even a day to enjoy. Food is of very bad quality. Who experienced this party earlier would like to be at home instead of attending the party. 6. Cheap thinking managers are hired and they implement cost cutting techniques from where they have come from. 7. High level of politics in the promotions. 8. Specialty is the only department which is worst of all the department. 9. Few policies are illogical in your work and screw the metrics and you need to choose the exit door. 10. The more time you spend in the same level, the less percentage salary hikes. 11. The companys' punch line is 'Work hard, have fun, make history. In CS, its only Work hard, Work Hard and Work hard. Other departments like TRMS are so heavenly. I ask the company CEO Jeff bezoz the 5 Whys (Why, why, why, why, why) so partial. Show More"""
362,4219,16-10-2016 00:00,s,"""Product manager"""
362,4220,16-10-2016 00:00,p,"""India's biggest online marketing and give a good responsibility of customer."""
362,4221,16-10-2016 00:00,c,"""Network server speed is very less."""
395,4223,16-10-2016 00:00,s,"""associate T&C policy at Amazon"""
395,4224,16-10-2016 00:00,p,"""honesty team work but not understood to senior person"""
395,4225,16-10-2016 00:00,c,"""amazon is booming Industry but senior employees not supportive"""
359,4227,17-10-2016 00:00,s,"""Amazon Transportation Department India"""
